Unnamed: 0,JKT,JKM,GRS,LT,LB,Category
3812,6,4,2,435,300,Mahal
3813,5,3,0,121,240,Sedang
3814,3,1,0,280,210,Sedang
3817,3,2,2,361,339,Mahal
3818,5,4,3,402,540,Mahal
3821,2,2,1,88,58,Sedang
3822,5,3,1,309,330,Mahal
3827,4,1,0,48,96,Murah
3828,4,2,2,239,208,Mahal
3832,8,4,3,400,150,Mahal
3834,3,2,0,136,280,Mahal
3835,4,4,0,280,219,Mahal
3836,5,4,0,309,350,Mahal
3837,4,3,2,303,350,Mahal
3841,3,3,0,152,152,Sedang
3842,3,1,0,87,174,Murah
3847,7,4,2,250,400,Mahal
3848,2,1,0,78,90,Murah
3849,6,4,4,321,250,Mahal
3851,6,3,3,176,400,Sedang
3854,3,3,2,124,140,Sedang
3855,3,2,2,269,150,Mahal
3859,2,1,0,51,51,Murah
3860,4,2,2,418,260,Mahal
3861,4,2,1,297,220,Mahal
3862,7,2,2,289,200,Mahal
3865,3,2,1,65,73,Murah
3866,4,3,0,143,100,Sedang
3868,5,3,3,462,550,Mahal
3870,3,1,0,48,48,Murah
3875,3,2,0,146,154,Sedang
3885,3,3,1,114,215,Sedang
3886,4,1,0,48,96,Murah
3888,2,2,1,100,80,Murah
3890,5,2,0,139,100,Sedang
3902,2,1,0,93,82,Murah
3903,3,2,0,225,219,Mahal
3904,4,3,1,235,250,Mahal
3906,5,4,0,280,219,Mahal
3907,3,2,0,100,100,Murah
3910,5,2,2,213,320,Mahal
3911,3,2,1,144,190,Mahal
3915,2,2,1,160,120,Sedang
3917,2,2,1,110,70,Sedang
3919,3,2,1,108,79,Sedang
3922,3,1,1,85,157,Sedang
3923,3,1,0,85,157,Sedang
3925,3,2,0,140,140,Sedang
3926,4,4,0,100,100,Sedang
3927,6,7,0,60,120,Murah
3928,5,3,1,209,170,Mahal
3930,4,1,0,115,100,Murah
3931,2,1,1,72,45,Sedang
3934,3,3,2,205,300,Sedang
3935,3,2,0,108,96,Sedang
3936,2,2,1,83,70,Sedang
3937,3,1,0,78,90,Murah
3939,5,4,1,210,250,Sedang
3940,4,2,1,166,120,Sedang
3941,3,2,1,130,120,Sedang
3942,5,3,2,136,280,Mahal
3945,5,4,2,275,300,Mahal
3946,3,2,1,189,175,Sedang
3947,4,3,2,236,400,Mahal
3949,4,2,2,300,200,Mahal
3954,3,2,0,172,160,Sedang
3958,4,2,2,164,250,Mahal
3959,2,2,1,88,58,Murah
3961,3,1,0,83,80,Murah
3962,3,2,0,122,134,Sedang
3964,4,4,1,176,250,Mahal
3965,4,3,0,198,200,Mahal
3966,3,1,1,172,160,Sedang
3967,2,1,0,50,40,Murah
3969,3,2,1,144,190,Mahal
3971,3,4,2,102,140,Sedang
3973,3,2,0,80,110,Sedang
3975,3,4,3,130,273,Mahal
3976,2,2,2,160,120,Sedang
3977,5,4,2,303,350,Mahal
3980,4,2,1,140,120,Sedang
3981,5,4,1,116,300,Sedang
3983,4,2,1,327,300,Sedang
3985,3,2,1,102,130,Sedang
3986,7,3,0,196,258,Sedang
3989,2,1,0,53,102,Murah
3990,1,4,2,213,320,Mahal
3993,2,2,2,99,70,Sedang
3994,5,5,0,165,165,Sedang
3995,4,2,3,213,200,Mahal
3998,3,3,1,153,153,Sedang
4000,2,2,0,163,100,Sedang
4001,5,4,0,241,400,Sedang
4002,1,1,0,60,60,Murah
4003,7,3,0,285,330,Sedang
4005,2,3,1,70,83,Sedang
4006,4,4,1,127,297,Sedang
4007,3,1,0,72,72,Murah
4010,4,3,1,269,140,Mahal
4018,4,3,1,104,125,Sedang
4019,4,3,4,430,300,Mahal
4021,3,2,2,98,150,Mahal
4026,5,3,1,92,211,Sedang
4027,5,3,0,462,550,Mahal
4028,5,2,1,146,91,Sedang
4030,2,2,1,71,45,Sedang
4031,2,2,0,110,77,Sedang
4042,5,5,2,213,150,Sedang
4043,2,2,1,172,160,Sedang
4047,6,3,3,280,280,Sedang
4048,4,4,1,140,140,Murah
4049,2,1,1,65,45,Sedang
4050,4,2,0,198,180,Mahal
4051,3,2,0,207,150,Mahal
4058,2,1,0,90,70,Sedang
4061,4,1,3,285,350,Mahal
4062,3,2,10,150,100,Sedang
4063,5,5,4,198,370,Mahal
4064,3,2,0,65,130,Sedang
4068,2,2,1,100,80,Sedang
4071,5,4,0,325,400,Mahal
4074,5,4,2,390,299,Mahal
4076,5,5,2,186,180,Mahal
4077,5,6,4,236,400,Mahal
4078,3,2,2,164,450,Mahal
4079,4,2,1,78,100,Murah
4080,1,1,0,55,35,Murah
4081,3,3,0,450,300,Mahal
4082,3,2,1,260,195,Sedang
4083,3,2,3,252,240,Sedang
4086,4,3,3,510,400,Mahal
4087,4,4,2,510,432,Mahal
4088,4,3,2,291,175,Sedang
4089,4,3,3,340,300,Mahal
4090,3,3,2,300,190,Mahal
4091,3,2,1,220,120,Mahal
4092,4,4,2,360,300,Mahal
4093,4,4,2,360,300,Mahal
4094,4,4,0,360,300,Mahal
4096,4,2,2,357,170,Mahal
4097,3,3,0,400,275,Mahal
4098,3,2,1,450,300,Mahal
4099,3,3,1,450,300,Mahal
4101,3,2,2,450,300,Mahal
4102,6,4,2,375,250,Sedang
4104,4,3,2,510,500,Mahal
4105,3,4,4,172,150,Sedang
4107,4,3,2,164,350,Mahal
4109,4,4,1,168,300,Murah
4110,2,2,0,120,146,Sedang
4112,5,3,2,360,266,Mahal
4113,3,3,2,262,250,Mahal
4114,5,4,1,390,299,Mahal
4116,5,4,4,510,400,Mahal
4119,3,3,0,349,370,Mahal
4121,3,4,2,340,400,Mahal
4129,3,2,0,255,158,Sedang
4130,4,3,3,490,400,Mahal
4134,3,2,2,400,274,Mahal
4137,5,4,0,243,300,Mahal
4138,3,3,1,100,250,Sedang
4140,3,2,1,260,195,Sedang
4141,5,3,1,500,425,Mahal
4142,3,3,1,72,71,Sedang
4143,5,2,1,546,400,Mahal
4145,5,5,2,253,350,Mahal
4146,5,4,5,513,350,Mahal
4147,3,2,1,130,131,Sedang
4148,5,3,3,550,450,Mahal
4149,2,2,1,70,40,Murah
4150,3,2,1,120,160,Sedang
4153,3,3,0,230,350,Mahal
4154,5,6,0,236,400,Mahal
4155,5,4,0,186,190,Mahal
4156,3,3,2,200,300,Mahal
4161,3,2,1,291,175,Sedang
4164,3,2,1,264,195,Sedang
4166,3,2,2,510,350,Mahal
4167,3,3,3,450,300,Mahal
4169,5,3,2,360,256,Mahal
4171,3,2,2,150,350,Mahal
4172,3,3,5,521,300,Mahal
4173,3,2,1,72,65,Murah
4175,4,3,2,540,380,Mahal
4176,4,5,2,225,350,Sedang
4178,3,3,0,262,250,Mahal
4179,4,4,2,360,300,Mahal
4180,4,3,0,510,400,Mahal
4181,3,2,0,450,300,Mahal
4182,4,2,1,357,170,Mahal
4184,2,1,1,63,36,Murah
4185,3,2,2,302,150,Mahal
4186,2,2,1,70,40,Murah
4187,3,3,1,120,146,Sedang
4188,2,2,1,70,40,Murah
4193,4,3,2,300,300,Sedang
4197,4,3,1,360,300,Mahal
4202,2,3,4,391,170,Mahal
4204,5,4,1,210,224,Mahal
4206,3,3,2,387,225,Mahal
4210,3,2,1,161,157,Sedang
4211,3,2,2,173,116,Sedang
4212,4,3,2,510,275,Mahal
4217,8,4,6,507,304,Mahal
4219,4,2,0,445,300,Mahal
4220,4,2,4,445,300,Mahal
4221,4,3,1,339,370,Mahal
4222,2,2,2,171,140,Sedang
4223,4,3,2,540,380,Mahal
4226,3,3,0,349,370,Mahal
4228,2,1,1,132,80,Murah
4232,3,3,2,450,300,Mahal
4236,8,4,5,234,300,Mahal
4237,8,7,0,200,300,Sedang
4242,4,3,2,510,360,Mahal
4243,4,3,0,180,330,Mahal
4245,4,5,0,226,300,Mahal
4248,5,4,0,186,180,Mahal
4249,5,6,1,236,400,Mahal
4252,4,3,0,178,143,Sedang
4254,2,1,0,34,70,Murah
4256,3,3,1,400,275,Mahal
4257,3,5,1,172,150,Sedang
4260,3,3,1,200,165,Sedang
4261,4,3,1,500,350,Mahal
4268,5,5,0,198,200,Mahal
4270,3,2,1,112,114,Sedang
4275,4,4,2,300,360,Mahal
4277,3,3,8,510,500,Mahal
4279,3,5,1,172,150,Sedang
4280,4,5,2,340,400,Mahal
4283,5,3,2,450,500,Mahal
4288,4,4,2,300,360,Mahal
4290,3,5,3,172,150,Sedang
4292,3,2,1,216,376,Mahal
4293,2,1,2,342,350,Sedang
4294,5,6,0,235,370,Mahal
4296,5,5,2,510,475,Mahal
4297,3,2,0,219,250,Sedang
4299,4,4,0,194,78,Mahal
4300,3,2,1,175,300,Mahal
4301,4,3,2,510,350,Mahal
4308,3,3,1,163,150,Sedang
4313,4,3,1,120,222,Sedang
4319,4,4,0,270,350,Mahal
4320,4,4,2,270,350,Mahal
4321,6,6,4,360,450,Mahal
4322,4,4,0,315,215,Mahal
4323,3,2,3,264,264,Sedang
4326,4,4,0,339,370,Mahal
4333,4,4,2,365,500,Mahal
4340,5,5,0,501,300,Mahal
4342,1,2,0,53,80,Sedang
4343,3,3,1,205,175,Sedang
4350,4,4,1,264,244,Mahal
4351,4,3,3,521,120,Mahal
4357,4,2,1,510,480,Mahal
4361,4,4,2,300,250,Mahal
4362,4,4,3,200,300,Sedang
4363,3,3,1,200,300,Mahal
4364,4,3,0,164,350,Mahal
4367,4,4,1,258,378,Mahal
4368,4,4,0,258,378,Mahal
4371,4,3,2,258,210,Mahal
4372,5,4,0,210,250,Mahal
4376,2,1,0,40,60,Murah
4377,4,4,2,510,400,Mahal
4385,6,4,1,290,250,Mahal
4386,5,4,2,232,300,Mahal
4392,4,3,0,100,250,Sedang
4394,4,2,1,135,200,Murah
4395,5,4,2,554,360,Mahal
4397,4,3,2,130,131,Sedang
4400,4,3,2,135,224,Mahal
4401,6,4,1,112,250,Sedang
4405,2,2,0,135,130,Sedang
4407,4,4,2,203,228,Mahal
4409,4,2,1,89,178,Sedang
4413,6,4,0,166,240,Mahal
4414,4,3,0,114,250,Sedang
4418,6,2,1,230,200,Mahal
4419,5,2,0,106,106,Murah
4420,5,2,1,98,170,Sedang
4422,7,6,4,319,350,Mahal
4423,5,3,3,330,250,Mahal
4436,8,4,2,80,168,Sedang
4440,3,3,0,190,210,Mahal
4444,3,2,1,320,170,Mahal
4445,4,3,1,246,150,Sedang
4452,8,5,2,140,400,Mahal
4453,7,4,0,98,120,Murah
4456,3,3,1,300,135,Mahal
4457,4,2,1,228,150,Mahal
4459,3,2,2,127,150,Sedang
4461,6,6,1,127,250,Murah
4464,6,3,2,392,300,Mahal
4474,5,4,1,232,400,Mahal
4478,1,2,2,95,140,Sedang
4479,4,3,1,162,210,Mahal
4480,4,3,1,173,235,Mahal
4486,5,4,0,550,300,Mahal
4492,4,3,1,301,226,Mahal
4494,6,4,1,166,240,Mahal
4499,4,5,3,550,293,Mahal
4501,5,5,0,232,300,Mahal
4503,7,4,2,120,200,Sedang
4506,6,4,0,166,240,Mahal
4507,4,3,2,265,300,Mahal
4510,4,3,0,280,200,Mahal
4512,4,5,1,150,257,Sedang
4518,6,3,6,557,300,Mahal
4519,6,3,1,300,300,Sedang
4520,4,3,2,119,264,Mahal
4521,3,3,2,355,250,Mahal
4525,7,4,0,140,200,Sedang
4528,2,1,1,98,80,Sedang
4529,4,2,0,99,200,Sedang
4530,3,2,2,300,172,Mahal
4531,4,3,1,246,140,Sedang
4540,3,2,1,165,96,Sedang
4542,5,2,0,86,156,Murah
4543,5,4,2,248,250,Sedang
4545,3,2,0,70,45,Murah
4549,3,2,0,81,156,Sedang
4557,3,2,2,72,65,Murah
4565,6,3,1,166,250,Mahal
4568,3,3,1,173,250,Mahal
4570,4,3,0,326,223,Mahal
4571,5,3,1,105,104,Sedang
4572,4,3,2,117,122,Sedang
4573,4,4,1,128,150,Sedang
4574,4,3,2,135,142,Sedang
4575,2,1,0,66,60,Murah
4576,4,3,2,120,115,Sedang
4577,3,2,0,120,105,Sedang
4578,5,4,3,228,252,Mahal
4579,3,2,1,90,75,Sedang
4581,3,2,1,90,120,Murah
4582,4,2,0,105,90,Sedang
4583,4,2,0,105,97,Sedang
4584,3,2,1,162,124,Sedang
4585,4,2,1,105,104,Sedang
4586,4,3,0,180,120,Sedang
4587,2,2,1,66,54,Sedang
4588,2,2,1,108,62,Sedang
4589,4,2,2,108,150,Sedang
4591,4,3,1,112,140,Sedang
4592,2,1,0,90,42,Murah
4593,2,2,1,117,100,Sedang
4594,4,4,0,180,215,Mahal
4595,2,2,0,66,62,Sedang
4596,3,1,1,84,60,Murah
4597,4,3,1,144,172,Mahal
4598,4,3,1,164,140,Mahal
4599,2,2,1,66,54,Sedang
4600,4,4,1,144,157,Sedang
4602,2,2,1,128,133,Sedang
4603,2,2,1,66,54,Sedang
4604,4,3,2,150,135,Mahal
4606,3,3,1,112,132,Sedang
4607,2,1,1,72,50,Murah
4608,2,1,1,60,40,Murah
4609,2,2,1,105,118,Sedang
4610,2,2,0,66,70,Sedang
4611,4,3,2,302,253,Mahal
4612,2,1,1,84,60,Murah
4613,3,2,0,90,75,Sedang
4614,2,1,1,144,100,Murah
4615,4,2,1,140,200,Sedang
4618,3,3,10,144,157,Sedang
4620,3,3,1,120,142,Sedang
4621,3,3,1,135,147,Mahal
4622,3,2,1,105,130,Sedang
4623,3,2,1,105,130,Sedang
4624,3,3,1,144,160,Mahal
4625,5,3,3,600,450,Mahal
4626,2,1,1,84,50,Murah
4627,2,1,1,72,41,Murah
4628,5,4,1,300,388,Mahal
4629,3,2,2,107,150,Sedang
4630,2,2,1,66,66,Sedang
4631,2,1,1,62,38,Murah
4632,2,2,1,69,65,Murah
4633,2,1,1,84,60,Murah
4634,3,2,1,105,77,Sedang
4635,4,3,2,132,130,Sedang
4636,2,2,1,109,62,Sedang
4637,3,3,0,132,130,Sedang
4638,5,3,0,185,180,Sedang
4639,3,2,0,61,69,Murah
4640,3,2,0,62,69,Murah
4641,3,2,0,120,142,Mahal
4642,2,2,1,66,54,Sedang
4643,3,2,0,84,100,Murah
4644,2,2,0,77,21,Sedang
4645,4,2,1,112,120,Sedang
4647,2,1,1,90,42,Murah
4648,2,2,1,66,55,Sedang
4654,3,2,0,60,68,Murah
4655,4,3,0,120,137,Sedang
4656,3,2,2,218,128,Murah
4657,2,1,1,128,133,Sedang
4658,2,2,0,128,133,Sedang
4659,2,2,1,77,105,Sedang
4660,4,3,2,162,182,Mahal
4661,4,3,1,305,216,Mahal
4662,2,1,1,90,70,Murah
4663,2,2,0,90,75,Murah
4664,4,2,1,118,120,Sedang
4665,4,2,1,90,120,Murah
4666,4,3,1,130,200,Sedang
4668,4,1,2,135,142,Sedang
4669,2,1,1,90,60,Murah
4670,3,2,2,90,75,Sedang
4671,3,1,1,72,89,Murah
4672,4,2,0,84,180,Murah
4673,2,2,0,66,54,Sedang
4674,2,2,1,77,62,Sedang
4675,2,1,1,55,40,Murah
4676,3,3,0,90,86,Sedang
4677,3,2,1,92,130,Murah
4678,2,2,0,117,100,Sedang
4680,2,1,1,60,60,Murah
4682,4,2,0,105,97,Sedang
4683,2,2,0,105,75,Sedang
4684,5,5,2,232,252,Mahal
4685,4,4,1,128,133,Sedang
4686,4,3,0,162,210,Mahal
4687,3,2,0,105,130,Sedang
4688,4,3,0,132,130,Sedang
4689,2,2,0,105,77,Sedang
4690,2,2,0,163,77,Mahal
4691,3,2,0,107,103,Sedang
4692,2,2,1,66,66,Sedang
4693,3,3,1,120,144,Sedang
4694,3,2,0,105,115,Sedang
4695,4,3,1,120,130,Sedang
4696,6,3,1,238,230,Sedang
4697,2,2,0,105,80,Sedang
4698,2,2,1,77,105,Sedang
4700,4,2,0,105,104,Sedang
4701,2,1,0,105,48,Murah
4702,5,3,0,450,550,Mahal
4703,3,3,1,175,250,Murah
4704,3,2,0,280,500,Sedang
4705,3,3,1,66,54,Sedang
4707,2,1,0,90,120,Murah
4708,4,3,0,105,130,Sedang
4709,2,2,0,105,69,Sedang
4710,2,2,0,105,75,Sedang
4711,2,2,1,105,75,Sedang
4712,2,2,1,109,62,Sedang
4713,2,2,1,117,77,Sedang
4715,3,1,0,116,90,Murah
4716,2,1,1,135,49,Sedang
4717,4,4,1,147,118,Murah
4718,3,2,1,105,115,Sedang
4719,5,4,4,232,252,Mahal
4720,3,2,1,105,115,Sedang
4724,2,1,1,84,54,Murah
4725,4,4,0,105,150,Sedang
4727,4,3,1,228,252,Mahal
4728,2,1,0,72,45,Murah
4729,3,2,1,162,124,Sedang
4731,2,2,0,66,66,Sedang
4732,4,2,0,105,97,Sedang
4734,3,2,2,187,100,Murah
4735,2,1,1,128,133,Sedang
4736,2,1,1,84,75,Murah
4737,3,2,1,162,124,Sedang
4738,2,2,0,77,71,Sedang
4739,3,2,0,90,75,Sedang
4740,4,4,0,294,223,Mahal
4742,3,3,1,128,148,Sedang
4743,3,3,1,144,157,Sedang
4744,2,2,1,108,62,Sedang
4745,2,2,0,90,60,Murah
4746,3,3,0,112,132,Sedang
4748,3,2,0,168,124,Sedang
4750,4,3,1,114,80,Sedang
4755,4,3,1,144,200,Mahal
4756,3,2,0,60,98,Murah
4757,4,3,0,216,261,Mahal
4758,2,1,1,72,45,Murah
4759,2,1,1,72,40,Murah
4760,4,4,0,180,215,Mahal
4761,2,1,1,91,51,Murah
4763,2,1,1,72,50,Murah
4764,3,2,1,133,100,Sedang
4765,2,1,1,36,60,Murah
4766,6,3,0,120,150,Sedang
4767,3,2,0,60,70,Murah
4768,3,2,0,60,70,Murah
4769,4,2,2,230,278,Sedang
4771,8,2,1,119,213,Sedang
4772,4,3,2,168,300,Sedang
4773,4,3,2,178,150,Sedang
4774,4,3,2,168,340,Sedang
4776,3,2,1,89,171,Sedang
4777,2,1,1,112,51,Sedang
4779,4,1,0,163,142,Sedang
4781,1,2,2,495,500,Mahal
4782,2,1,2,280,170,Sedang
4783,4,3,1,91,125,Murah
4785,2,1,1,72,45,Murah
4786,3,2,0,121,198,Sedang
4788,4,2,1,100,180,Sedang
4789,3,3,1,109,60,Sedang
4790,7,4,0,66,120,Murah
4791,3,3,0,190,130,Sedang
4793,3,2,2,201,120,Sedang
4794,3,2,1,169,145,Sedang
4795,2,1,0,112,61,Murah
4797,4,4,0,70,70,Murah
4798,4,4,1,147,100,Sedang
4799,3,2,1,169,145,Sedang
4802,2,1,0,60,30,Murah
4804,3,2,1,180,140,Sedang
4805,2,1,3,280,170,Sedang
4806,4,4,4,500,510,Mahal
4807,4,1,1,81,96,Murah
4809,1,1,1,72,50,Murah
4810,3,2,2,302,200,Mahal
4811,2,2,2,100,100,Sedang
4812,1,1,1,40,22,Murah
4813,2,2,1,162,95,Sedang
4814,3,3,1,140,180,Sedang
4815,4,3,1,144,150,Murah
4816,5,4,1,220,250,Sedang
4817,3,2,2,108,100,Sedang
4818,3,3,3,345,400,Mahal
4822,7,4,0,215,350,Sedang
4824,4,3,0,528,368,Mahal
4826,5,3,2,117,270,Sedang
4827,3,2,1,108,100,Sedang
4828,6,1,1,225,220,Sedang
4831,3,2,0,102,90,Murah
4832,3,3,1,120,100,Sedang
4833,2,1,4,280,170,Sedang
4834,4,3,1,168,300,Sedang
4835,2,1,1,60,30,Murah
4837,5,4,2,130,200,Sedang
4838,5,3,2,120,200,Sedang
4839,8,4,1,180,400,Sedang
4840,3,2,0,156,200,Sedang
4841,4,2,0,130,170,Sedang
4844,2,1,1,95,90,Murah
4845,3,2,2,101,130,Sedang
4846,4,3,0,136,176,Sedang
4847,4,2,0,158,220,Sedang
4850,3,2,4,280,170,Sedang
4851,3,2,0,280,170,Sedang
4854,3,1,3,160,120,Sedang
4855,2,1,4,280,170,Sedang
4858,3,2,1,100,100,Sedang
4859,2,2,0,234,100,Mahal
4860,1,1,0,40,22,Murah
4861,2,2,1,91,52,Sedang
4862,4,3,1,168,320,Sedang
4864,4,2,1,109,140,Sedang
4866,1,1,1,30,21,Murah
4869,2,3,3,264,264,Sedang
4872,4,2,2,279,290,Sedang
4873,4,5,1,202,150,Sedang
4876,3,2,1,170,200,Sedang
4877,6,3,0,70,140,Sedang
4882,5,1,1,353,253,Mahal
4885,4,4,1,507,500,Mahal
4886,4,4,1,216,300,Mahal
4888,4,3,3,563,520,Mahal
4890,3,2,1,108,100,Sedang
4891,3,2,1,133,120,Sedang
4892,3,3,1,280,170,Sedang
4893,7,2,1,330,200,Sedang
4894,2,1,0,187,150,Sedang
4896,4,2,2,164,375,Mahal
4898,4,3,1,138,360,Mahal
4899,3,2,3,251,413,Mahal
4900,5,3,1,140,270,Sedang
4901,5,4,0,293,247,Mahal
4905,3,3,1,150,210,Sedang
4906,3,2,1,180,140,Sedang
4907,2,1,1,112,61,Sedang
4908,3,2,1,121,198,Sedang
4911,5,2,1,195,140,Sedang
4912,2,2,1,90,150,Sedang
4914,7,3,1,450,250,Sedang
4916,5,2,0,144,100,Sedang
4918,2,1,1,102,51,Sedang
4922,3,2,2,89,170,Sedang
4923,2,1,1,80,48,Murah
4924,5,5,1,394,394,Mahal
4925,3,2,1,108,96,Murah
4927,5,3,0,138,200,Sedang
4928,4,1,1,163,142,Sedang
4929,4,2,2,120,140,Murah
4930,2,2,2,72,129,Sedang
4931,3,2,2,251,413,Mahal
4950,5,4,3,102,264,Sedang
4955,4,2,1,194,160,Sedang
4956,3,1,1,120,100,Murah
4957,3,2,2,161,80,Sedang
4958,3,2,1,119,110,Murah
4959,4,3,1,78,180,Murah
4960,3,2,1,136,100,Sedang
4961,3,1,1,108,70,Murah
4965,3,2,2,256,237,Mahal
4966,3,2,1,50,56,Murah
4967,4,2,2,127,200,Sedang
4968,2,1,1,60,40,Murah
4969,3,2,1,169,145,Sedang
4970,6,4,2,182,320,Sedang
4972,3,2,1,101,130,Sedang
4977,4,3,1,155,210,Sedang
4981,4,2,2,345,400,Mahal
4982,4,4,2,320,500,Mahal
4984,4,2,0,97,130,Murah
4985,4,3,2,168,300,Sedang
4986,3,2,1,169,145,Sedang
4987,5,3,1,140,160,Sedang
4988,4,3,1,168,336,Sedang
4990,4,4,2,288,400,Mahal
4993,2,2,0,333,450,Mahal
4995,5,5,2,145,275,Mahal
4996,3,3,2,145,250,Mahal
4997,3,2,5,156,160,Sedang
4999,3,2,0,130,72,Murah
5001,5,6,10,288,400,Mahal
5003,1,1,1,267,267,Mahal
5005,5,6,2,288,400,Mahal
5007,6,2,1,233,250,Mahal
5008,4,4,1,72,130,Sedang
5009,6,4,1,224,216,Mahal
5014,4,4,2,112,180,Sedang
5015,6,4,2,213,279,Sedang
5016,4,2,0,126,145,Sedang
5020,3,2,0,78,180,Murah
5021,4,3,2,224,126,Sedang
5024,3,1,1,190,170,Mahal
5025,5,3,0,225,283,Mahal
5026,4,4,2,145,280,Mahal
5028,3,2,2,230,230,Mahal
5031,4,2,0,300,200,Sedang
5032,2,2,0,165,200,Mahal
5035,3,2,2,261,200,Mahal
5037,5,3,0,283,220,Mahal
5038,1,3,3,175,280,Mahal
5039,4,6,1,250,300,Mahal
5040,7,4,2,410,300,Mahal
5044,5,3,2,308,295,Mahal
5046,7,5,2,219,400,Sedang
5048,4,3,1,105,170,Sedang
5053,3,2,2,112,180,Sedang
5056,7,2,1,191,160,Mahal
5057,3,2,1,131,200,Sedang
5059,2,1,0,59,50,Murah
5061,5,2,0,140,1,Mahal
5064,6,3,0,390,262,Mahal
5065,4,2,0,160,120,Sedang
5066,2,1,1,185,160,Sedang
5070,3,2,0,90,106,Sedang
5071,4,4,0,155,265,Sedang
5072,4,2,2,196,109,Sedang
5074,4,4,2,187,185,Sedang
5075,4,2,2,257,300,Sedang
5076,4,3,0,120,145,Sedang
5077,7,4,0,142,240,Sedang
5078,3,2,0,56,78,Murah
5079,5,3,0,190,230,Mahal
5080,4,4,2,102,160,Sedang
5082,3,2,0,221,165,Sedang
5083,5,2,0,210,169,Sedang
5084,6,4,2,365,300,Mahal
5085,3,4,1,114,170,Sedang
5086,4,2,2,210,230,Mahal
5089,3,3,1,265,350,Mahal
5090,4,4,1,80,120,Sedang
5091,3,2,0,72,110,Sedang
5092,4,1,2,300,200,Sedang
5093,6,4,2,410,300,Mahal
5094,3,1,0,400,500,Mahal
5096,7,4,2,183,270,Murah
5097,7,2,1,241,300,Sedang
5100,3,2,0,70,46,Murah
5101,3,3,0,187,185,Sedang
5103,4,3,0,112,170,Sedang
5104,3,3,0,187,185,Sedang
5106,4,2,0,220,134,Sedang
5107,3,3,0,213,150,Mahal
5108,6,2,0,230,200,Sedang
5110,4,3,0,180,99,Sedang
5111,7,5,1,219,400,Sedang
5112,8,5,0,219,400,Sedang
5116,3,2,2,224,126,Sedang
5117,3,2,0,101,90,Murah
5124,3,3,1,213,100,Mahal
5126,3,3,0,117,165,Sedang
5127,3,3,2,117,165,Sedang
5129,4,2,0,90,200,Murah
5132,3,2,0,142,76,Murah
5135,2,1,0,86,65,Murah
5136,4,3,0,130,185,Mahal
5137,5,3,2,225,283,Mahal
5138,3,2,1,195,220,Mahal
5139,2,1,1,164,104,Sedang
5141,7,7,1,81,60,Murah
5143,6,3,2,212,150,Mahal
5151,5,1,1,280,250,Mahal
5153,7,3,1,178,200,Sedang
5154,5,4,3,277,380,Mahal
5156,6,2,1,178,200,Sedang
5157,6,6,2,213,279,Sedang
5162,5,3,4,306,548,Mahal
5163,5,3,3,225,283,Mahal
5164,6,5,2,235,400,Mahal
5165,4,3,0,120,180,Sedang
5167,3,1,1,93,71,Sedang
5168,4,2,0,300,200,Mahal
5172,2,2,2,160,250,Sedang
5174,5,3,0,283,220,Mahal
5177,4,2,1,280,200,Mahal
5178,8,3,2,112,200,Sedang
5179,6,2,0,446,300,Mahal
5180,8,5,0,590,250,Mahal
5181,5,4,0,277,450,Mahal
5182,2,1,0,86,100,Sedang
5184,4,4,0,170,270,Sedang
5187,7,4,2,365,300,Mahal
5189,5,3,1,238,180,Sedang
5191,4,2,0,285,300,Mahal
5193,4,4,3,145,250,Mahal
5194,6,3,2,390,262,Mahal
5195,3,2,1,186,225,Sedang
5198,3,2,0,186,225,Mahal
5204,3,2,6,329,410,Mahal
5205,7,3,3,509,220,Mahal
5208,4,2,1,220,200,Mahal
5211,3,2,0,191,180,Sedang
5212,3,2,2,191,180,Sedang
5214,4,3,1,187,240,Mahal
5215,4,2,1,183,140,Sedang
5216,4,3,2,120,180,Sedang
5217,6,3,1,98,200,Sedang
5219,7,5,4,295,500,Mahal
5220,6,4,0,365,300,Mahal
5221,5,4,2,150,275,Mahal
5227,4,4,1,144,150,Sedang
5228,4,3,2,215,376,Mahal
5231,4,3,3,280,230,Mahal
5233,6,4,1,164,200,Mahal
5234,4,3,1,322,200,Mahal
5235,2,1,1,84,50,Murah
5236,4,2,1,196,109,Sedang
5237,3,3,1,65,80,Sedang
5238,4,4,1,107,220,Sedang
5239,4,3,1,264,400,Mahal
5241,3,1,1,72,58,Murah
5242,2,1,2,84,64,Murah
5243,5,4,2,300,250,Mahal
5244,4,4,2,145,250,Mahal
5248,5,3,2,153,275,Sedang
5249,4,2,3,358,198,Mahal
5250,5,3,1,213,180,Sedang
5251,7,4,1,191,150,Sedang
5254,3,2,1,230,180,Mahal
5256,6,2,2,419,300,Mahal
5257,5,3,1,320,390,Mahal
5258,6,6,3,287,454,Mahal
5261,4,3,2,262,200,Sedang
5263,5,3,1,174,300,Sedang
5265,3,2,0,56,78,Murah
5268,5,3,1,174,300,Sedang
5269,2,2,1,72,65,Sedang
5270,4,5,2,300,350,Mahal
5271,5,2,1,134,280,Sedang
5273,3,2,2,225,185,Mahal
5274,3,2,1,220,180,Mahal
5277,2,1,1,60,36,Murah
5279,8,6,4,295,500,Mahal
5282,3,2,2,295,154,Mahal
5284,3,2,0,124,124,Sedang
5285,3,2,3,329,410,Mahal
5287,3,3,1,102,160,Sedang
